tkepr	kepr	tfit	fit	res
87.2674	-156	73.0842	-150.093	-5.90713
87.2967	-154	73.1136	-150.116	-3.88369
87.326	-152	73.1429	-150.14	-1.86027
87.3553	-152	73.1722	-150.163	-1.83687
87.3846	-150	73.2015	-150.187	0.186528
87.4139	-150	73.2308	-150.21	0.209897
87.4432	-149	73.2601	-150.233	1.23325
87.4725	-148	73.2894	-150.257	2.25659
87.5018	-149	73.3187	-150.28	1.27991
87.5311	-150	73.348	-150.303	0.303219
87.5604	-152	73.3773	-150.327	-1.6735
87.5897	-155	73.4066	-150.35	-4.65023
87.6191	-157	73.4359	-150.373	-6.62697
87.6483	-161	73.4652	-150.396	-10.6037
87.6777	-165	73.4945	-150.419	-14.5805
87.707	-167	73.5238	-150.443	-16.5573
87.7363	-168	73.5531	-150.466	-17.5341
87.7656	-166	73.5824	-150.489	-15.5109
87.7949	-164	73.6117	-150.512	-13.4878
87.8242	-162	73.641	-150.535	-11.4646
87.8535	-159	73.6703	-150.558	-8.44153
87.8828	-158	73.6996	-150.582	-7.41843
87.9121	-157	73.7289	-150.605	-6.39533
87.9414	-158	73.7582	-150.628	-7.37226
87.9707	-159	73.7875	-150.651	-8.3492
88	-159	73.8169	-150.674	-8.32617
88.0293	-159	73.8462	-150.697	-8.30315
88.0586	-160	73.8755	-150.72	-9.28014
88.0879	-159	73.9048	-150.743	-8.25715
88.1172	-158	73.9341	-150.766	-7.23417
88.1465	-158	73.9634	-150.789	-7.21122
88.1758	-158	73.9927	-150.812	-7.18828
88.2051	-157	74.022	-150.835	-6.16535
88.2344	-156	74.0513	-150.858	-5.14244
88.2637	-155	74.0806	-150.88	-4.11955
88.293	-154	74.1099	-150.903	-3.09667
88.3223	-153	74.1392	-150.926	-2.07382
88.3517	-152	74.1685	-150.949	-1.05097
88.3809	-151	74.1978	-150.972	-0.0281437
88.4103	-149	74.2271	-150.995	1.99467
88.4396	-148	74.2564	-151.017	3.01746
88.4689	-147	74.2857	-151.04	4.04024
88.4982	-147	74.315	-151.063	4.06301
88.5275	-146	74.3443	-151.086	5.08575
88.5568	-146	74.3736	-151.108	5.10849
88.5861	-147	74.4029	-151.131	4.1312
88.6154	-147	74.4322	-151.154	4.15389
88.6447	-148	74.4615	-151.177	3.17658
88.674	-149	74.4908	-151.199	2.19924
88.7033	-149	74.5202	-151.222	2.2219
88.7326	-148	74.5495	-151.245	3.24453
88.7619	-147	74.5787	-151.267	4.26714
88.7912	-147	74.6081	-151.29	4.28975
88.8205	-148	74.6374	-151.312	3.31233
88.8498	-148	74.6667	-151.335	3.33491
88.8791	-148	74.696	-151.357	3.35746
88.9084	-146	74.7253	-151.38	5.37999
88.9377	-143	74.7546	-151.403	8.40252
88.967	-139	74.7839	-151.425	12.425
88.9963	-136	74.8132	-151.448	15.4475
89.0256	-134	74.8425	-151.47	17.47
89.055	-135	74.8718	-151.492	16.4925
89.0842	-136	74.9011	-151.515	15.5149
89.1136	-137	74.9304	-151.537	14.5373
89.1429	-137	74.9597	-151.56	14.5597
89.1722	-136	74.989	-151.582	15.5821
89.2015	-135	75.0183	-151.605	16.6045
89.2308	-134	75.0476	-151.627	17.6269
89.2601	-134	75.0769	-151.649	17.6492
89.2894	-135	75.1062	-151.672	16.6716
89.3187	-135	75.1355	-151.694	16.6939
89.348	-136	75.1648	-151.716	15.7162
89.3773	-136	75.1941	-151.738	15.7385
89.4066	-136	75.2234	-151.761	15.7607
89.4359	-137	75.2528	-151.783	14.783
89.4652	-139	75.282	-151.805	12.8052
89.4945	-141	75.3114	-151.827	10.8275
89.5238	-143	75.3407	-151.85	8.84966
89.5531	-143	75.37	-151.872	8.87185
89.5824	-142	75.3993	-151.894	9.89403
89.6117	-144	75.4286	-151.916	7.91619
89.641	-146	75.4579	-151.938	5.93834
89.6703	-149	75.4872	-151.96	2.96046
89.6996	-151	75.5165	-151.983	0.982577
89.7289	-153	75.5458	-152.005	-0.995319
89.7582	-154	75.5751	-152.027	-1.97324
89.7875	-155	75.6044	-152.049	-2.95117
89.8169	-156	75.6337	-152.071	-3.92911
89.8461	-156	75.663	-152.093	-3.90708
89.8755	-156	75.6923	-152.115	-3.88505
89.9048	-157	75.7216	-152.137	-4.86305
89.9341	-158	75.7509	-152.159	-5.84105
89.9634	-157	75.7802	-152.181	-4.81908
89.9927	-156	75.8095	-152.203	-3.79712
90.022	-155	75.8388	-152.225	-2.77517
90.0513	-156	75.8681	-152.247	-3.75324
90.0806	-157	75.8974	-152.269	-4.73132
90.1099	-157	75.9267	-152.291	-4.70943
90.1392	-156	75.956	-152.312	-3.68754
90.1685	-154	75.9853	-152.334	-1.66567
90.1978	-154	76.0147	-152.356	-1.64382
90.2271	-153	76.044	-152.378	-0.621973
90.2564	-151	76.0733	-152.4	1.39985
90.2857	-151	76.1026	-152.422	1.42165
90.315	-152	76.1319	-152.443	0.443452
90.3443	-153	76.1612	-152.465	-0.534772
90.3736	-152	76.1905	-152.487	0.486997
90.4029	-151	76.2198	-152.509	1.50874
90.4322	-151	76.2491	-152.53	1.53047
90.4615	-151	76.2784	-152.552	1.5522
90.4908	-151	76.3077	-152.574	1.5739
90.5202	-150	76.337	-152.596	2.59559
90.5494	-149	76.3663	-152.617	3.61726
90.5787	-147	76.3956	-152.639	5.63892
90.6081	-146	76.4249	-152.661	6.66056
90.6374	-146	76.4542	-152.682	6.68219
90.6667	-146	76.4835	-152.704	6.70381
90.696	-147	76.5128	-152.725	5.7254
90.7253	-148	76.5421	-152.747	4.74698
90.7546	-148	76.5714	-152.769	4.76856
90.7839	-148	76.6007	-152.79	4.79011
90.8132	-148	76.63	-152.812	4.81165
90.8425	-147	76.6593	-152.833	5.83317
90.8718	-148	76.6886	-152.855	4.85468
90.9011	-147	76.718	-152.876	5.87618
90.9304	-147	76.7473	-152.898	5.89766
90.9597	-147	76.7766	-152.919	5.91912
90.989	-147	76.8059	-152.941	5.94057
91.0183	-145	76.8352	-152.962	7.96201
91.0476	-145	76.8645	-152.983	7.98343
91.0769	-145	76.8938	-153.005	8.00483
91.1062	-145	76.9231	-153.026	8.02623
91.1355	-145	76.9524	-153.048	8.0476
91.1648	-146	76.9817	-153.069	7.06897
91.1941	-148	77.011	-153.09	5.09031
91.2234	-150	77.0403	-153.112	3.11164
91.2528	-151	77.0696	-153.133	2.13297
91.282	-153	77.0989	-153.154	0.154266
91.3114	-154	77.1282	-153.176	-0.824441
91.3407	-153	77.1575	-153.197	0.19683
91.37	-151	77.1868	-153.218	2.21809
91.3993	-150	77.2161	-153.239	3.23934
91.4286	-151	77.2454	-153.261	2.26056
91.4579	-152	77.2747	-153.282	1.28178
91.4872	-152	77.304	-153.303	1.30298
91.5165	-154	77.3333	-153.324	-0.675833
91.5458	-154	77.3626	-153.345	-0.654656
91.5751	-156	77.3919	-153.366	-2.6335
91.6044	-156	77.4213	-153.388	-2.61235
91.6337	-155	77.4506	-153.409	-1.59123
91.663	-154	77.4798	-153.43	-0.570115
91.6923	-154	77.5092	-153.451	-0.549011
91.7216	-153	77.5385	-153.472	0.472072
91.7509	-155	77.5678	-153.493	-1.50685
91.7802	-156	77.5971	-153.514	-2.4858
91.8095	-156	77.6264	-153.535	-2.46476
91.8388	-154	77.6557	-153.556	-0.443725
91.8681	-152	77.685	-153.577	1.57729
91.8974	-151	77.7143	-153.598	2.59829
91.9267	-150	77.7436	-153.619	3.61927
91.956	-151	77.7729	-153.64	2.64024
91.9853	-154	77.8022	-153.661	-0.338798
92.0147	-157	77.8315	-153.682	-3.31786
92.044	-158	77.8608	-153.703	-4.29693
92.0733	-159	77.8901	-153.724	-5.27601
92.1026	-160	77.9194	-153.745	-6.25512
92.1319	-163	77.9487	-153.766	-9.23423
92.1612	-164	77.978	-153.787	-10.2134
92.1905	-164	78.0073	-153.808	-10.1925
92.2198	-165	78.0366	-153.828	-11.1717
92.2491	-164	78.0659	-153.849	-10.1508
92.2784	-162	78.0952	-153.87	-8.13001
92.3077	-163	78.1245	-153.891	-9.10921
92.337	-164	78.1539	-153.912	-10.0884
92.3663	-165	78.1831	-153.932	-11.0677
92.3956	-165	78.2125	-153.953	-11.0469
92.4249	-165	78.2418	-153.974	-11.0261
92.4542	-164	78.2711	-153.995	-10.0054
92.4835	-164	78.3004	-154.015	-9.9847
92.5128	-162	78.3297	-154.036	-7.964
92.5421	-159	78.359	-154.057	-4.94331
92.5714	-157	78.3883	-154.077	-2.92263
92.6007	-155	78.4176	-154.098	-0.901975
92.63	-154	78.4469	-154.119	0.118676
92.6593	-154	78.4762	-154.139	0.139306
92.6886	-152	78.5055	-154.16	2.15992
92.718	-151	78.5348	-154.181	3.18053
92.7472	-150	78.5641	-154.201	4.20112
92.7766	-150	78.5934	-154.222	4.2217
92.8059	-151	78.6227	-154.242	3.24226
92.8352	-152	78.652	-154.263	2.26281
92.8645	-153	78.6813	-154.283	1.28335
92.8938	-155	78.7106	-154.304	-0.696133
92.9231	-155	78.7399	-154.324	-0.675621
92.9524	-154	78.7692	-154.345	0.34487
92.9817	-153	78.7985	-154.365	1.36535
93.011	-153	78.8278	-154.386	1.38582
93.0403	-153	78.8571	-154.406	1.40627
93.0696	-154	78.8864	-154.427	0.426712
93.0989	-155	78.9158	-154.447	-0.552865
93.1282	-156	78.9451	-154.468	-1.53245
93.1575	-155	78.9744	-154.488	-0.512054
93.1868	-153	79.0037	-154.508	1.50833
93.2161	-152	79.033	-154.529	2.5287
93.2454	-152	79.0623	-154.549	2.54906
93.2747	-153	79.0916	-154.569	1.5694
93.304	-154	79.1209	-154.59	0.589731
93.3333	-154	79.1502	-154.61	0.610044
93.3626	-156	79.1795	-154.63	-1.36965
93.3919	-155	79.2088	-154.651	-0.349363
93.4213	-151	79.2381	-154.671	3.67092
93.4506	-149	79.2674	-154.691	5.69118
93.4798	-145	79.2967	-154.711	9.71142
93.5092	-144	79.326	-154.732	10.7317
93.5385	-145	79.3553	-154.752	9.75188
93.5678	-147	79.3846	-154.772	7.77209
93.5971	-147	79.4139	-154.792	7.79228
93.6264	-148	79.4432	-154.812	6.81246
93.6557	-149	79.4725	-154.833	5.83263
93.685	-151	79.5018	-154.853	3.85278
93.7143	-152	79.5311	-154.873	2.87293
93.7436	-153	79.5604	-154.893	1.89305
93.7729	-153	79.5897	-154.913	1.91316
93.8022	-152	79.6191	-154.933	2.93327
93.8315	-150	79.6484	-154.953	4.95335
93.8608	-149	79.6777	-154.973	5.97343
93.8901	-150	79.707	-154.993	4.99348
93.9194	-150	79.7363	-155.014	5.01353
93.9487	-150	79.7656	-155.034	5.03356
93.978	-149	79.7949	-155.054	6.05358
94.0073	-149	79.8242	-155.074	6.07359
94.0366	-148	79.8535	-155.094	7.09358
94.0659	-149	79.8828	-155.114	6.11356
94.0952	-150	79.9121	-155.134	5.13353
94.1245	-150	79.9414	-155.153	5.15348
94.1539	-151	79.9707	-155.173	4.17343
94.1831	-152	80	-155.193	3.19335
94.2125	-154	80.0293	-155.213	1.21326
94.2418	-157	80.0586	-155.233	-1.76683
94.2711	-158	80.0879	-155.253	-2.74695
94.3004	-156	80.1172	-155.273	-0.72707
94.3297	-153	80.1465	-155.293	2.29279
94.359	-151	80.1758	-155.313	4.31263
94.3883	-149	80.2051	-155.332	6.33247
94.4176	-148	80.2344	-155.352	7.35229
94.4469	-147	80.2637	-155.372	8.3721
94.4762	-147	80.293	-155.392	8.3919
94.5055	-146	80.3223	-155.412	9.41168
94.5348	-146	80.3517	-155.431	9.43145
94.5641	-146	80.3809	-155.451	9.4512
94.5934	-149	80.4103	-155.471	6.47095
94.6227	-151	80.4396	-155.491	4.49068
94.652	-153	80.4689	-155.51	2.51039
94.6813	-153	80.4982	-155.53	2.5301
94.7106	-152	80.5275	-155.55	3.54979
94.7399	-151	80.5568	-155.569	4.56947
94.7692	-150	80.5861	-155.589	5.58914
94.7985	-151	80.6154	-155.609	4.60878
94.8278	-153	80.6447	-155.628	2.62843
94.8571	-154	80.674	-155.648	1.64805
94.8864	-155	80.7033	-155.668	0.66767
94.9158	-156	80.7326	-155.687	-0.312732
94.945	-156	80.7619	-155.707	-0.293147
94.9744	-155	80.7912	-155.726	0.726432
95.0037	-154	80.8205	-155.746	1.74599
95.033	-153	80.8498	-155.766	2.76554
95.0623	-152	80.8791	-155.785	3.78508
95.0916	-152	80.9084	-155.805	3.80461
95.1209	-152	80.9377	-155.824	3.82411
95.1502	-155	80.967	-155.844	0.843608
95.1795	-157	80.9963	-155.863	-1.1369
95.2088	-159	81.0256	-155.883	-3.11743
95.2381	-162	81.055	-155.902	-6.09797
95.2674	-163	81.0842	-155.921	-7.07853
95.2967	-164	81.1136	-155.941	-8.05909
95.326	-163	81.1429	-155.96	-7.03967
95.3553	-162	81.1722	-155.98	-6.02026
95.3846	-162	81.2015	-155.999	-6.00086
95.4139	-161	81.2308	-156.019	-4.98148
95.4432	-162	81.2601	-156.038	-5.96211
95.4725	-164	81.2894	-156.057	-7.94275
95.5018	-166	81.3187	-156.077	-9.92341
95.5311	-166	81.348	-156.096	-9.90407
95.5604	-167	81.3773	-156.115	-10.8848
95.5897	-167	81.4066	-156.135	-10.8655
95.6191	-168	81.4359	-156.154	-11.8462
95.6483	-168	81.4652	-156.173	-11.8269
95.6777	-168	81.4945	-156.192	-11.8076
95.707	-170	81.5238	-156.212	-13.7883
95.7363	-170	81.5531	-156.231	-13.7691
95.7656	-171	81.5824	-156.25	-14.7499
95.7949	-172	81.6117	-156.269	-15.7307
95.8242	-172	81.641	-156.289	-15.7114
95.8535	-172	81.6703	-156.308	-15.6922
95.8828	-171	81.6996	-156.327	-14.6731
95.9121	-171	81.7289	-156.346	-14.6539
95.9414	-172	81.7582	-156.365	-15.6347
95.9707	-173	81.7875	-156.384	-16.6156
96	-174	81.8169	-156.404	-17.5965
96.0293	-173	81.8462	-156.423	-16.5773
96.0586	-173	81.8755	-156.442	-16.5582
96.0879	-173	81.9048	-156.461	-16.5391
96.1172	-174	81.9341	-156.48	-17.5201
96.1465	-176	81.9634	-156.499	-19.501
96.1758	-176	81.9927	-156.518	-19.4819
96.2051	-175	82.022	-156.537	-18.4629
96.2344	-174	82.0513	-156.556	-17.4439
96.2637	-172	82.0806	-156.575	-15.4248
96.293	-169	82.1099	-156.594	-12.4058
96.3223	-165	82.1392	-156.613	-8.38683
96.3517	-162	82.1685	-156.632	-5.36785
96.3809	-161	82.1978	-156.651	-4.34888
96.4103	-160	82.2271	-156.67	-3.32991
96.4396	-160	82.2564	-156.689	-3.31097
96.4689	-160	82.2857	-156.708	-3.29204
96.4982	-159	82.315	-156.727	-2.27311
96.5275	-160	82.3443	-156.746	-3.2542
96.5568	-161	82.3736	-156.765	-4.2353
96.5861	-160	82.4029	-156.784	-3.21642
96.6154	-161	82.4322	-156.802	-4.19755
96.6447	-161	82.4615	-156.821	-4.17868
96.674	-161	82.4908	-156.84	-4.15984
96.7033	-163	82.5202	-156.859	-6.141
96.7326	-164	82.5495	-156.878	-7.12217
96.7619	-165	82.5787	-156.897	-8.10336
96.7912	-166	82.6081	-156.915	-9.08456
96.8205	-166	82.6374	-156.934	-9.06577
96.8498	-166	82.6667	-156.953	-9.04699
96.8791	-165	82.696	-156.972	-8.02823
96.9084	-164	82.7253	-156.991	-7.00948
96.9377	-164	82.7546	-157.009	-6.99074
96.967	-163	82.7839	-157.028	-5.97201
96.9963	-163	82.8132	-157.047	-5.95329
97.0256	-163	82.8425	-157.065	-5.93459
97.055	-163	82.8718	-157.084	-5.91589
97.0842	-163	82.9011	-157.103	-5.89722
97.1136	-163	82.9304	-157.121	-5.87855
97.1429	-161	82.9597	-157.14	-3.85989
97.1722	-160	82.989	-157.159	-2.84125
97.2015	-157	83.0183	-157.177	0.177385
97.2308	-157	83.0476	-157.196	0.196003
97.2601	-159	83.0769	-157.215	-1.78539
97.2894	-159	83.1062	-157.233	-1.76679
97.3187	-157	83.1355	-157.252	0.25179
97.348	-156	83.1648	-157.27	1.27037
97.3773	-156	83.1941	-157.289	1.28892
97.4066	-155	83.2234	-157.307	2.30747
97.4359	-155	83.2528	-157.326	2.32601
97.4652	-155	83.282	-157.345	2.34453
97.4945	-155	83.3114	-157.363	2.36305
97.5238	-155	83.3407	-157.382	2.38155
97.5531	-153	83.37	-157.4	4.40004
97.5824	-153	83.3993	-157.419	4.41852
97.6117	-154	83.4286	-157.437	3.43698
97.641	-155	83.4579	-157.455	2.45544
97.6703	-156	83.4872	-157.474	1.47388
97.6996	-158	83.5165	-157.492	-0.507693
97.7289	-159	83.5458	-157.511	-1.48927
97.7582	-159	83.5751	-157.529	-1.47087
97.7875	-157	83.6044	-157.548	0.547533
97.8169	-153	83.6337	-157.566	4.56591
97.8461	-150	83.663	-157.584	7.58428
97.8755	-147	83.6923	-157.603	10.6026
97.9048	-145	83.7216	-157.621	12.621
97.9341	-145	83.7509	-157.639	12.6393
97.9634	-144	83.7802	-157.658	13.6577
97.9927	-143	83.8095	-157.676	14.676
98.022	-142	83.8388	-157.694	15.6943
98.0513	-142	83.8681	-157.713	15.7126
98.0806	-141	83.8974	-157.731	16.7308
98.1099	-143	83.9267	-157.749	14.7491
98.1392	-146	83.956	-157.767	11.7674
98.1685	-148	83.9853	-157.786	9.78561
98.1978	-150	84.0147	-157.804	7.80384
98.2271	-152	84.044	-157.822	5.82206
98.2564	-154	84.0733	-157.84	3.84027
98.2857	-155	84.1026	-157.858	2.85846
98.315	-156	84.1319	-157.877	1.87665
98.3443	-156	84.1612	-157.895	1.89483
98.3736	-156	84.1905	-157.913	1.91299
98.4029	-156	84.2198	-157.931	1.93114
98.4322	-158	84.2491	-157.949	-0.0507216
98.4615	-159	84.2784	-157.967	-1.03259
98.4908	-159	84.3077	-157.986	-1.01447
98.5202	-159	84.337	-158.004	-0.996365
98.5494	-159	84.3663	-158.022	-0.978274
98.5787	-159	84.3956	-158.04	-0.960194
98.6081	-159	84.4249	-158.058	-0.942119
98.6374	-158	84.4542	-158.076	0.0759389
98.6667	-157	84.4835	-158.094	1.09399
98.696	-155	84.5128	-158.112	3.11203
98.7253	-153	84.5421	-158.13	5.13005
98.7546	-151	84.5714	-158.148	7.14807
98.7839	-150	84.6007	-158.166	8.16607
98.8132	-149	84.63	-158.184	9.18406
98.8425	-148	84.6593	-158.202	10.202
98.8718	-147	84.6886	-158.22	11.22
98.9011	-147	84.718	-158.238	11.238
98.9304	-149	84.7473	-158.256	9.25591
98.9597	-151	84.7766	-158.274	7.27385
98.989	-154	84.8059	-158.292	4.29177
99.0183	-158	84.8352	-158.31	0.309689
99.0476	-162	84.8645	-158.328	-3.67241
99.0769	-166	84.8938	-158.345	-7.65453
99.1062	-169	84.9231	-158.363	-10.6366
99.1355	-171	84.9524	-158.381	-12.6188
99.1648	-172	84.9817	-158.399	-13.6009
99.1941	-174	85.011	-158.417	-15.5831
99.2234	-175	85.0403	-158.435	-16.5652
99.2528	-174	85.0696	-158.453	-15.5474
99.282	-174	85.0989	-158.47	-15.5296
99.3114	-173	85.1282	-158.488	-14.5118
99.3407	-172	85.1575	-158.506	-13.494
99.37	-170	85.1868	-158.524	-11.4762
99.3993	-169	85.2161	-158.542	-10.4585
99.4286	-168	85.2454	-158.559	-9.44072
99.4579	-165	85.2747	-158.577	-6.42297
99.4872	-162	85.304	-158.595	-3.40524
99.5165	-161	85.3333	-158.612	-2.38752
99.5458	-159	85.3626	-158.63	-0.369803
99.5751	-158	85.3919	-158.648	0.647895
99.6044	-156	85.4213	-158.666	2.66559
99.6337	-153	85.4506	-158.683	5.68326
99.663	-151	85.4798	-158.701	7.70093
99.6923	-149	85.5092	-158.719	9.71859
99.7216	-148	85.5385	-158.736	10.7362
99.7509	-149	85.5678	-158.754	9.75387
99.7802	-148	85.5971	-158.771	10.7715
99.8095	-147	85.6264	-158.789	11.7891
99.8388	-145	85.6557	-158.807	13.8067
99.8681	-145	85.685	-158.824	13.8243
99.8974	-146	85.7143	-158.842	12.8419
99.9267	-147	85.7436	-158.859	11.8594
99.956	-147	85.7729	-158.877	11.877
99.9853	-146	85.8022	-158.895	12.8945
100.015	-144	85.8315	-158.912	14.9121
100.044	-142	85.8608	-158.93	16.9296
100.073	-142	85.8901	-158.947	16.9471
100.103	-142	85.9194	-158.965	16.9646
100.132	-143	85.9487	-158.982	15.9821
100.161	-143	85.978	-159	15.9996
100.19	-145	86.0073	-159.017	14.0171
100.22	-147	86.0366	-159.035	12.0345
100.249	-148	86.0659	-159.052	11.052
100.278	-150	86.0952	-159.069	9.06941
100.308	-152	86.1245	-159.087	7.08683
100.337	-156	86.1539	-159.104	3.10425
100.366	-158	86.1831	-159.122	1.12166
100.396	-158	86.2125	-159.139	1.13905
100.425	-158	86.2418	-159.156	1.15644
100.454	-158	86.2711	-159.174	1.17381
100.484	-158	86.3004	-159.191	1.19117
100.513	-158	86.3297	-159.209	1.20852
100.542	-160	86.359	-159.226	-0.774141
100.571	-162	86.3883	-159.243	-2.75681
100.601	-164	86.4176	-159.261	-4.73949
100.63	-165	86.4469	-159.278	-5.72218
100.659	-166	86.4762	-159.295	-6.70488
100.689	-166	86.5055	-159.312	-6.6876
100.718	-165	86.5348	-159.33	-5.67032
100.747	-164	86.5641	-159.347	-4.65305
100.777	-162	86.5934	-159.364	-2.6358
100.806	-161	86.6227	-159.381	-1.61855
100.835	-159	86.652	-159.399	0.398677
100.864	-156	86.6813	-159.416	3.4159
100.894	-154	86.7106	-159.433	5.43311
100.923	-153	86.7399	-159.45	6.45032
100.952	-151	86.7692	-159.468	8.46751
100.982	-148	86.7985	-159.485	11.4847
101.011	-145	86.8278	-159.502	14.5019
101.04	-140	86.8571	-159.519	19.519
101.07	-135	86.8864	-159.536	24.5362
101.099	-132	86.9158	-159.553	27.5533
101.128	-130	86.9451	-159.57	29.5704
101.158	-130	86.9744	-159.588	29.5876
101.187	-130	87.0037	-159.605	29.6047
101.216	-132	87.033	-159.622	27.6218
101.245	-134	87.0623	-159.639	25.6388
101.275	-136	87.0916	-159.656	23.6559
101.304	-139	87.1209	-159.673	20.673
101.333	-143	87.1502	-159.69	16.69
101.363	-146	87.1795	-159.707	13.7071
101.392	-148	87.2088	-159.724	11.7241
101.421	-152	87.2381	-159.741	7.74114
101.451	-156	87.2674	-159.758	3.75815
101.48	-159	87.2967	-159.775	0.775151
101.509	-160	87.326	-159.792	-0.207854
101.538	-161	87.3553	-159.809	-1.19087
101.568	-162	87.3846	-159.826	-2.1739
101.597	-163	87.4139	-159.843	-3.15694
101.626	-163	87.4432	-159.86	-3.13999
101.656	-165	87.4725	-159.877	-5.12305
101.685	-165	87.5018	-159.894	-5.10612
101.714	-165	87.5311	-159.911	-5.0892
101.744	-165	87.5604	-159.928	-5.07229
101.773	-165	87.5897	-159.945	-5.0554
101.802	-167	87.6191	-159.961	-7.03851
101.832	-169	87.6484	-159.978	-9.02163
101.861	-170	87.6777	-159.995	-10.0048
101.89	-170	87.707	-160.012	-9.9879
101.919	-169	87.7363	-160.029	-8.97106
101.949	-168	87.7656	-160.046	-7.95422
101.978	-167	87.7949	-160.063	-6.9374
102.007	-166	87.8242	-160.079	-5.92058
102.037	-164	87.8535	-160.096	-3.90377
102.066	-164	87.8828	-160.113	-3.88698
102.095	-164	87.9121	-160.13	-3.87019
102.125	-163	87.9414	-160.147	-2.85342
102.154	-161	87.9707	-160.163	-0.836648
102.183	-160	88	-160.18	0.180105
102.212	-159	88.0293	-160.197	1.19685
102.242	-159	88.0586	-160.214	1.21359
102.271	-158	88.0879	-160.23	2.23031
102.3	-158	88.1172	-160.247	2.24702
102.33	-159	88.1465	-160.264	1.26373
102.359	-159	88.1758	-160.28	1.28042
102.388	-159	88.2051	-160.297	1.29711
102.418	-158	88.2344	-160.314	2.31378
102.447	-156	88.2637	-160.33	4.33044
102.476	-154	88.293	-160.347	6.34709
102.505	-153	88.3223	-160.364	7.36374
102.535	-153	88.3517	-160.38	7.38037
102.564	-152	88.3809	-160.397	8.39699
102.593	-152	88.4103	-160.414	8.41361
102.623	-150	88.4396	-160.43	10.4302
102.652	-149	88.4689	-160.447	11.4468
102.681	-147	88.4982	-160.463	13.4634
102.711	-144	88.5275	-160.48	16.48
102.74	-144	88.5568	-160.497	16.4965
102.769	-142	88.5861	-160.513	18.5131
102.799	-142	88.6154	-160.53	18.5296
102.828	-139	88.6447	-160.546	21.5462
102.857	-138	88.674	-160.563	22.5627
102.886	-137	88.7033	-160.579	23.5792
102.916	-136	88.7326	-160.596	24.5957
102.945	-137	88.7619	-160.612	23.6122
102.974	-138	88.7912	-160.629	22.6287
103.004	-139	88.8205	-160.645	21.6451
103.033	-142	88.8498	-160.662	18.6616
103.062	-143	88.8791	-160.678	17.6781
103.092	-146	88.9084	-160.695	14.6945
103.121	-149	88.9377	-160.711	11.7109
103.15	-152	88.967	-160.727	8.72735
103.179	-153	88.9963	-160.744	7.74377
103.209	-154	89.0256	-160.76	6.76017
103.238	-154	89.055	-160.777	6.77657
103.267	-154	89.0842	-160.793	6.79295
103.297	-154	89.1136	-160.809	6.80932
103.326	-152	89.1429	-160.826	8.82569
103.355	-151	89.1722	-160.842	9.84204
103.385	-149	89.2015	-160.858	11.8584
103.414	-148	89.2308	-160.875	12.8747
103.443	-149	89.2601	-160.891	11.891
103.473	-151	89.2894	-160.907	9.90737
103.502	-153	89.3187	-160.924	7.92367
103.531	-154	89.348	-160.94	6.93997
103.56	-154	89.3773	-160.956	6.95625
103.59	-154	89.4066	-160.973	6.97253
103.619	-154	89.4359	-160.989	6.9888
103.648	-153	89.4652	-161.005	8.00505
103.678	-151	89.4945	-161.021	10.0213
103.707	-149	89.5238	-161.038	12.0375
103.736	-148	89.5531	-161.054	13.0538
103.766	-145	89.5824	-161.07	16.07
103.795	-143	89.6117	-161.086	18.0862
103.824	-143	89.641	-161.102	18.1024
103.853	-142	89.6703	-161.119	19.1186
103.883	-142	89.6996	-161.135	19.1348
103.912	-141	89.7289	-161.151	20.1509
103.941	-139	89.7582	-161.167	22.1671
103.971	-138	89.7875	-161.183	23.1832
104	-138	89.8169	-161.199	23.1994
104.029	-141	89.8462	-161.216	20.2155
104.059	-143	89.8755	-161.232	18.2316
104.088	-145	89.9048	-161.248	16.2477
104.117	-147	89.9341	-161.264	14.2638
104.147	-148	89.9634	-161.28	13.2799
104.176	-150	89.9927	-161.296	11.296
104.205	-152	90.022	-161.312	9.31209
104.234	-153	90.0513	-161.328	8.32815
104.264	-153	90.0806	-161.344	8.34421
104.293	-152	90.1099	-161.36	9.36025
104.322	-153	90.1392	-161.376	8.37628
104.352	-153	90.1685	-161.392	8.39231
104.381	-153	90.1978	-161.408	8.40832
104.41	-153	90.2271	-161.424	8.42433
104.44	-152	90.2564	-161.44	9.44033
104.469	-150	90.2857	-161.456	11.4563
104.498	-147	90.315	-161.472	14.4723
104.527	-146	90.3443	-161.488	15.4883
104.557	-145	90.3736	-161.504	16.5042
104.586	-144	90.4029	-161.52	17.5202
104.615	-142	90.4322	-161.536	19.5361
104.645	-140	90.4615	-161.552	21.552
104.674	-140	90.4908	-161.568	21.568
104.703	-142	90.5202	-161.584	19.5839
104.733	-144	90.5495	-161.6	17.5998
104.762	-144	90.5787	-161.616	17.6157
104.791	-144	90.6081	-161.632	17.6316
104.821	-144	90.6374	-161.647	17.6474
104.85	-144	90.6667	-161.663	17.6633
104.879	-144	90.696	-161.679	17.6791
104.908	-143	90.7253	-161.695	18.695
104.938	-142	90.7546	-161.711	19.7108
104.967	-142	90.7839	-161.727	19.7267
104.996	-144	90.8132	-161.742	17.7425
105.026	-147	90.8425	-161.758	14.7583
105.055	-150	90.8718	-161.774	11.7741
105.084	-153	90.9011	-161.79	8.78987
105.114	-157	90.9304	-161.806	4.80565
105.143	-159	90.9597	-161.821	2.82142
