t1kepr	1kepr	t1fit	1fit	1res	t2kepr	2kepr	t2fit	2fit	2res
22.1978	3558	13.2015	3537.52	20.4816	22.1978	4206	12.718	4202.31	3.68713
22.2125	3555	13.2161	3535.52	19.4806	22.2125	4206	12.7326	4200.1	5.89714
22.2271	3551	13.2308	3533.52	17.4785	22.2271	4204	12.7473	4197.89	6.10702
22.2418	3548	13.2454	3531.53	16.4724	22.2418	4200	12.7619	4195.69	4.31373
22.2564	3546	13.2601	3529.54	16.4638	22.2564	4197	12.7766	4193.48	3.51879
22.2711	3542	13.2747	3527.55	14.4527	22.2711	4193	12.7912	4191.28	1.7222
22.2857	3538	13.2894	3525.56	12.4391	22.2857	4190	12.8059	4189.08	0.923974
22.3004	3532	13.304	3523.58	8.42432	22.3004	4188	12.8205	4186.87	1.1256
22.315	3527	13.3187	3521.59	5.40568	22.315	4187	12.8352	4184.68	2.32408
22.3297	3521	13.3333	3519.62	1.38453	22.3297	4185	12.8498	4182.48	2.52093
22.3443	3516	13.348	3517.64	-1.63911	22.3443	4182	12.8645	4180.28	1.71613
22.359	3512	13.3626	3515.67	-3.66526	22.359	4179	12.8791	4178.09	0.909701
22.3736	3509	13.3773	3513.69	-4.69255	22.3736	4176	12.8938	4175.9	0.103131
22.3883	3507	13.3919	3511.72	-4.72369	22.3883	4174	12.9084	4173.71	0.293431
22.4029	3505	13.4066	3509.76	-4.75732	22.4029	4171	12.9231	4171.52	-0.517899
22.4176	3505	13.4212	3507.79	-2.79343	22.4176	4167	12.9377	4169.33	-2.33086
22.4322	3503	13.4359	3505.83	-2.83202	22.4322	4164	12.9524	4167.15	-3.14545
22.4469	3503	13.4506	3503.87	-0.871764	22.4469	4162	12.967	4164.96	-2.96017
22.4615	3502	13.4652	3501.92	0.0846814	22.4615	4160	12.9817	4162.78	-2.778
22.4762	3501	13.4798	3499.96	1.03865	22.4762	4160	12.9963	4160.6	-0.597463
22.4908	3501	13.4945	3498.01	2.99015	22.4908	4160	13.011	4158.42	1.58146
22.5055	3502	13.5092	3496.06	5.93919	22.5055	4161	13.0256	4156.24	4.75876
22.5202	3504	13.5238	3494.11	9.88708	22.5202	4161	13.0403	4154.06	6.93593
22.5348	3503	13.5385	3492.17	10.8312	22.5348	4161	13.055	4151.89	9.11
22.5495	3503	13.5531	3490.23	12.7728	22.5495	4160	13.0696	4149.72	10.2825
22.5641	3501	13.5678	3488.29	12.712	22.5641	4159	13.0842	4147.55	11.4533
22.5787	3497	13.5824	3486.35	10.6488	22.5787	4158	13.0989	4145.38	12.6225
22.5934	3494	13.5971	3484.42	9.58438	22.5934	4157	13.1136	4143.21	13.7917
22.6081	3491	13.6117	3482.48	8.51622	22.6081	4157	13.1282	4141.04	15.9577
22.6227	3488	13.6264	3480.55	7.44562	22.6227	4157	13.1429	4138.88	18.1221
22.6374	3487	13.641	3478.63	8.37258	22.6374	4156	13.1575	4136.72	19.2849
22.652	3486	13.6557	3476.7	9.2971	22.652	4155	13.1722	4134.55	20.4461
22.6667	3485	13.6703	3474.78	10.2205	22.6667	4152	13.1868	4132.39	19.6072
22.6813	3483	13.685	3472.86	10.1402	22.6813	4148	13.2015	4130.23	17.7653
22.696	3481	13.6996	3470.94	10.0574	22.696	4143	13.2161	4128.08	14.9217
22.7106	3478	13.7143	3469.03	8.9722	22.7106	4139	13.2308	4125.92	13.0765
22.7253	3476	13.7289	3467.12	8.88459	22.7253	4134	13.2454	4123.77	10.2298
22.7399	3476	13.7436	3465.2	10.7959	22.7399	4130	13.2601	4121.62	8.38288
22.7546	3475	13.7582	3463.3	11.7034	22.7546	4127	13.2747	4119.47	7.53294
22.7692	3474	13.7729	3461.39	12.6085	22.7692	4123	13.2894	4117.32	5.68142
22.7839	3471	13.7875	3459.49	11.5113	22.7839	4120	13.304	4115.17	4.82831
22.7985	3468	13.8022	3457.59	10.4116	22.7985	4116	13.3187	4113.03	2.97362
22.8132	3464	13.8168	3455.69	8.31081	22.8132	4110	13.3333	4110.88	-0.881183
22.8278	3461	13.8315	3453.79	7.20633	22.8278	4104	13.348	4108.74	-4.73903
22.8425	3456	13.8462	3451.9	4.09945	22.8425	4099	13.3626	4106.6	-7.59846
22.8571	3453	13.8608	3450.01	2.99018	22.8571	4094	13.3773	4104.46	-10.4595
22.8718	3450	13.8755	3448.12	1.87851	22.8718	4088	13.3919	4102.32	-14.322
22.8865	3447	13.8901	3446.23	0.765749	22.8865	4082	13.4066	4100.18	-18.1847
22.9011	3446	13.9048	3444.35	1.64931	22.9011	4078	13.4212	4098.05	-20.0505
22.9157	3444	13.9194	3442.47	1.53049	22.9157	4077	13.4359	4095.92	-18.9177
22.9304	3441	13.9341	3440.59	0.409294	22.9304	4076	13.4505	4093.79	-17.7866
22.945	3438	13.9487	3438.71	-0.71428	22.945	4077	13.4652	4091.66	-14.657
22.9597	3434	13.9634	3436.84	-2.83895	22.9597	4078	13.4799	4089.53	-11.5276
22.9744	3430	13.978	3434.97	-4.96727	22.9744	4079	13.4945	4087.4	-8.40111
22.989	3427	13.9927	3433.1	-6.09795	22.989	4079	13.5092	4085.28	-6.27621
23.0037	3424	14.0073	3431.23	-7.231	23.0037	4080	13.5238	4083.15	-3.15288
23.0183	3421	14.022	3429.37	-8.36514	23.0183	4079	13.5385	4081.03	-2.02966
23.033	3418	14.0366	3427.5	-9.5029	23.033	4078	13.5531	4078.91	-0.909435
23.0476	3416	14.0513	3425.64	-9.64303	23.0476	4076	13.5678	4076.79	-0.790768
23.0623	3415	14.0659	3423.79	-8.7855	23.0623	4076	13.5824	4074.67	1.32635
23.0769	3416	14.0806	3421.93	-5.93033	23.0769	4076	13.5971	4072.56	3.44191
23.0916	3416	14.0952	3420.08	-4.07623	23.0916	4077	13.6117	4070.44	6.55737
23.1062	3417	14.1099	3418.23	-1.22575	23.1062	4077	13.6264	4068.33	8.66985
23.1209	3417	14.1245	3416.38	0.622397	23.1209	4076	13.641	4066.22	9.78077
23.1355	3416	14.1392	3414.53	1.46821	23.1355	4076	13.6557	4064.11	11.8902
23.1502	3414	14.1538	3412.69	1.31168	23.1502	4075	13.6703	4062	12.998
23.1648	3412	14.1685	3410.85	1.15408	23.1648	4074	13.685	4059.89	14.1057
23.1795	3409	14.1832	3409.01	-0.00710647	23.1795	4071	13.6996	4057.79	13.2105
23.1941	3407	14.1978	3407.17	-0.170618	23.1941	4067	13.7143	4055.69	11.3137
23.2088	3405	14.2125	3405.34	-0.336452	23.2088	4063	13.7289	4053.58	9.41542
23.2234	3404	14.2271	3403.5	0.495395	23.2234	4061	13.7436	4051.48	9.51557
23.2381	3404	14.2418	3401.67	2.32617	23.2381	4060	13.7582	4049.38	10.6156
23.2527	3403	14.2564	3399.85	3.15339	23.2527	4058	13.7729	4047.29	10.7127
23.2674	3402	14.2711	3398.02	3.97829	23.2674	4056	13.7875	4045.19	10.8083
23.2821	3401	14.2857	3396.2	4.80089	23.2821	4052	13.8022	4043.1	8.90234
23.2967	3399	14.3004	3394.38	4.62118	23.2967	4048	13.8169	4041.01	6.99486
23.3114	3395	14.315	3392.56	2.44042	23.3114	4045	13.8315	4038.91	6.08729
23.326	3393	14.3297	3390.74	2.25611	23.326	4043	13.8462	4036.82	6.17676
23.3407	3391	14.3443	3388.93	2.0695	23.3407	4041	13.8608	4034.74	6.26471
23.3553	3390	14.359	3387.12	2.8806	23.3553	4039	13.8755	4032.65	6.35115
23.37	3389	14.3736	3385.31	3.68941	23.37	4036	13.8901	4030.56	5.43607
23.3846	3388	14.3883	3383.5	4.49717	23.3846	4033	13.9048	4028.48	4.52089
23.3993	3386	14.4029	3381.7	4.30141	23.3993	4030	13.9194	4026.4	3.60279
23.4139	3385	14.4176	3379.9	5.10337	23.4139	4027	13.9341	4024.32	2.68317
23.4286	3384	14.4322	3378.1	5.90304	23.4286	4024	13.9487	4022.24	1.76204
23.4432	3382	14.4469	3376.3	5.70045	23.4432	4022	13.9634	4020.16	1.8394
23.4579	3380	14.4615	3374.5	5.4968	23.4579	4020	13.978	4018.08	1.91667
23.4725	3378	14.4762	3372.71	5.28966	23.4725	4017	13.9927	4016.01	0.99102
23.4872	3375	14.4908	3370.92	4.08025	23.4872	4016	14.0073	4013.94	2.06387
23.5018	3373	14.5055	3369.13	3.86858	23.5018	4014	14.022	4011.86	2.13521
23.5165	3371	14.5201	3367.35	3.65464	23.5165	4011	14.0366	4009.79	1.20506
23.5311	3370	14.5348	3365.56	4.43967	23.5311	4009	14.0513	4007.73	1.27482
23.5458	3369	14.5495	3363.78	5.22122	23.5458	4007	14.0659	4005.66	1.34167
23.5604	3367	14.5641	3362	5.00051	23.5604	4006	14.0806	4003.59	2.40702
23.5751	3365	14.5787	3360.22	4.77756	23.5751	4005	14.0952	4001.53	3.47088
23.5897	3363	14.5934	3358.45	4.55236	23.5897	4004	14.1099	3999.47	4.53325
23.6044	3361	14.6081	3356.67	4.32612	23.6044	4002	14.1245	3997.4	4.59554
23.6191	3359	14.6227	3354.9	4.09644	23.6191	3999	14.1392	3995.35	3.65493
23.6337	3356	14.6374	3353.14	2.86451	23.6337	3997	14.1539	3993.29	3.71283
23.6484	3353	14.652	3351.37	1.63035	23.6484	3995	14.1685	3991.23	3.76925
23.663	3350	14.6667	3349.61	0.393956	23.663	3994	14.1831	3989.18	4.82418
23.6777	3347	14.6813	3347.84	-0.843467	23.6777	3992	14.1978	3987.12	4.87904
23.6923	3346	14.696	3346.08	-0.08432	23.6923	3991	14.2125	3985.07	5.93101
23.707	3344	14.7106	3344.33	-0.327398	23.707	3990	14.2271	3983.02	6.9815
23.7216	3342	14.7253	3342.57	-0.572697	23.7216	3989	14.2418	3980.97	8.03052
23.7363	3339	14.7399	3340.82	-1.82022	23.7363	3988	14.2564	3978.92	9.07806
23.7509	3337	14.7546	3339.07	-2.06876	23.7509	3985	14.2711	3976.87	8.12552
23.7656	3336	14.7692	3337.32	-1.3207	23.7656	3983	14.2857	3974.83	8.17011
23.7802	3335	14.7839	3335.57	-0.574864	23.7802	3979	14.3004	3972.79	6.21323
23.7949	3335	14.7985	3333.83	1.16877	23.7949	3975	14.315	3970.75	4.25488
23.8095	3334	14.8132	3332.09	1.9102	23.8095	3972	14.3297	3968.7	3.29506
23.8242	3333	14.8278	3330.35	2.65061	23.8242	3969	14.3443	3966.66	2.33517
23.8388	3332	14.8425	3328.61	3.38764	23.8388	3967	14.359	3964.63	2.37242
23.8535	3330	14.8571	3326.88	3.12246	23.8535	3966	14.3736	3962.59	3.40821
23.8681	3329	14.8718	3325.14	3.8551	23.8681	3965	14.3883	3960.56	4.44254
23.8828	3328	14.8864	3323.41	4.58554	23.8828	3965	14.4029	3958.52	6.47541
23.8974	3328	14.9011	3321.69	6.31498	23.8974	3966	14.4176	3956.49	9.50821
23.9121	3327	14.9157	3319.96	7.04105	23.9121	3965	14.4322	3954.46	10.5382
23.9267	3325	14.9304	3318.24	6.76493	23.9267	3964	14.4469	3952.43	11.5667
23.9414	3323	14.945	3316.51	6.48664	23.9414	3963	14.4615	3950.41	12.5937
23.956	3321	14.9597	3314.79	6.20617	23.956	3960	14.4762	3948.38	11.6193
23.9707	3320	14.9744	3313.08	6.9247	23.9707	3957	14.4909	3946.36	10.6448
23.9854	3317	14.989	3311.36	5.63988	23.9854	3955	14.5055	3944.33	10.6675
24	3315	15.0037	3309.65	5.35289	24	3953	14.5201	3942.31	10.6887
24.0147	3315	15.0183	3307.94	7.06374	24.0147	3952	14.5348	3940.29	11.7085
24.0293	3315	15.033	3306.23	8.77242	24.0293	3950	14.5494	3938.27	11.7269
24.044	3316	15.0476	3304.52	11.4801	24.044	3949	14.5641	3936.25	12.7452
24.0586	3318	15.0623	3302.82	15.1845	24.0586	3947	14.5788	3934.24	12.7607
24.0733	3319	15.0769	3301.11	17.8867	24.0733	3946	14.5934	3932.23	13.7747
24.0879	3318	15.0916	3299.41	18.5867	24.0879	3943	14.6081	3930.21	12.7873
24.1026	3318	15.1062	3297.72	20.2846	24.1026	3941	14.6227	3928.2	12.7984
24.1172	3317	15.1209	3296.02	20.9816	24.1172	3940	14.6374	3926.19	13.8095
24.1319	3317	15.1355	3294.32	22.6752	24.1319	3937	14.652	3924.18	12.8178
24.1465	3318	15.1502	3292.63	25.3666	24.1465	3934	14.6667	3922.18	11.8247
24.1612	3320	15.1648	3290.94	29.056	24.1612	3930	14.6813	3920.17	9.83008
24.1758	3321	15.1795	3289.26	31.7432	24.1758	3925	14.696	3918.17	6.83408
24.1905	3322	15.1941	3287.57	34.4294	24.1905	3919	14.7106	3916.16	2.83801
24.2051	3322	15.2088	3285.89	36.1123	24.2051	3914	14.7253	3914.16	-0.160847
24.2198	3323	15.2234	3284.21	38.7931	24.2198	3910	14.7399	3912.16	-2.16113
24.2344	3326	15.2381	3282.53	43.4718	24.2344	3906	14.7546	3910.16	-4.16284
24.2491	3329	15.2527	3280.85	48.1484	24.2491	3902	14.7692	3908.17	-6.16596
24.2637	3332	15.2674	3279.18	52.8239	24.2637	3900	14.7839	3906.17	-6.16915
24.2784	3335	15.2821	3277.5	57.4963	24.2784	3898	14.7985	3904.18	-6.17512
24.293	3337	15.2967	3275.83	61.1665	24.293	3896	14.8132	3902.18	-6.1825
24.3077	3337	15.3114	3274.17	62.8345	24.3077	3895	14.8278	3900.19	-5.1913
24.3223	3336	15.326	3272.5	63.5005	24.3223	3892	14.8425	3898.2	-6.20151
24.337	3335	15.3407	3270.83	64.1655	24.337	3890	14.8571	3896.21	-6.21178
24.3516	3335	15.3553	3269.17	65.8273	24.3516	3888	14.8718	3894.22	-6.22481
24.3663	3336	15.37	3267.51	68.487	24.3663	3886	14.8864	3892.24	-6.23926
24.3809	3335	15.3846	3265.86	69.1445	24.3809	3885	14.9011	3890.26	-5.25511
24.3956	3333	15.3993	3264.2	68.8	24.3956	3884	14.9158	3888.27	-4.27237
24.4103	3331	15.4139	3262.55	68.4545	24.4103	3883	14.9304	3886.29	-3.28968
24.4249	3328	15.4286	3260.89	67.1058	24.4249	3880	14.9451	3884.31	-4.30975
24.4396	3326	15.4432	3259.24	66.755	24.4396	3877	14.9597	3882.33	-5.33122
24.4542	3325	15.4579	3257.6	67.4021	24.4542	3875	14.9744	3880.35	-5.35409
24.4689	3321	15.4725	3255.95	65.0471	24.4689	3874	14.989	3878.38	-4.37835
24.4835	3317	15.4872	3254.31	62.6912	24.4835	3872	15.0037	3876.4	-4.40267
24.4982	3312	15.5018	3252.67	59.3321	24.4982	3870	15.0183	3874.43	-4.42973
24.5128	3307	15.5165	3251.03	55.9709	24.5128	3868	15.033	3872.46	-4.45819
24.5275	3302	15.5311	3249.39	52.6076	24.5275	3866	15.0476	3870.49	-4.48804
24.5421	3298	15.5458	3247.76	50.2423	24.5421	3864	15.0623	3868.52	-4.51928
24.5568	3295	15.5604	3246.12	48.876	24.5568	3862	15.0769	3866.55	-4.55057
24.5714	3291	15.5751	3244.49	46.5065	24.5714	3861	15.0916	3864.58	-3.58459
24.5861	3289	15.5897	3242.87	46.135	24.5861	3858	15.1062	3862.62	-4.61999
24.6007	3287	15.6044	3241.24	45.7614	24.6007	3854	15.1209	3860.66	-6.65678
24.6154	3284	15.619	3239.61	44.3857	24.6154	3850	15.1355	3858.69	-8.69496
24.63	3281	15.6337	3237.99	43.0091	24.63	3846	15.1502	3856.73	-10.7332
24.6447	3279	15.6484	3236.37	42.6293	24.6447	3843	15.1648	3854.77	-11.7741
24.6593	3278	15.663	3234.75	43.2475	24.6593	3840	15.1795	3852.82	-12.8164
24.674	3279	15.6777	3233.14	45.8637	24.674	3838	15.1941	3850.86	-12.8601
24.6886	3279	15.6923	3231.52	47.4778	24.6886	3837	15.2088	3848.91	-11.9052
24.7033	3279	15.707	3229.91	49.0909	24.7033	3836	15.2234	3846.95	-10.9503
24.7179	3280	15.7216	3228.3	51.7009	24.7179	3838	15.2381	3845	-6.99815
24.7326	3280	15.7363	3226.69	53.3089	24.7326	3840	15.2528	3843.05	-3.04735
24.7473	3281	15.7509	3225.09	55.9149	24.7473	3840	15.2674	3841.1	-1.09792
24.7619	3281	15.7656	3223.48	57.5188	24.7619	3841	15.2821	3839.15	1.85015
24.7766	3280	15.7802	3221.88	58.1218	24.7766	3840	15.2967	3837.2	2.79817
24.7912	3279	15.7949	3220.28	58.7216	24.7912	3838	15.3114	3835.26	2.7435
24.8059	3277	15.8095	3218.68	58.3195	24.8059	3837	15.326	3833.31	3.68746
24.8205	3274	15.8242	3217.08	56.9153	24.8205	3835	15.3407	3831.37	3.63006
24.8352	3271	15.8388	3215.49	55.5091	24.8352	3834	15.3553	3829.43	4.5713
24.8498	3268	15.8535	3213.9	54.102	24.8498	3832	15.37	3827.49	4.5125
24.8645	3267	15.8681	3212.31	54.6917	24.8645	3830	15.3846	3825.55	4.45101
24.8791	3263	15.8828	3210.72	52.2795	24.8791	3828	15.3993	3823.61	4.38817
24.8938	3260	15.8974	3209.13	50.8653	24.8938	3827	15.4139	3821.68	5.32397
24.9084	3256	15.9121	3207.55	48.449	24.9084	3824	15.4286	3819.74	4.25842
24.9231	3252	15.9267	3205.97	46.0318	24.9231	3821	15.4432	3817.81	3.19283
24.9377	3249	15.9414	3204.39	44.6116	24.9377	3817	15.4579	3815.88	1.12457
24.9524	3247	15.956	3202.81	44.1893	24.9524	3812	15.4725	3813.95	-1.94504
24.967	3246	15.9707	3201.23	44.7651	24.967	3809	15.4872	3812.02	-3.016
24.9817	3244	15.9853	3199.66	44.3388	24.9817	3805	15.5018	3810.09	-5.08831
24.9963	3244	16	3198.09	45.9117	24.9963	3802	15.5165	3808.16	-6.16065
25.011	3243	16.0147	3196.52	46.4815	25.011	3800	15.5311	3806.24	-6.23565
25.0256	3242	16.0293	3194.95	47.0492	25.0256	3799	15.5458	3804.31	-5.312
25.0403	3239	16.0439	3193.38	45.6151	25.0403	3797	15.5604	3802.39	-5.38969
25.055	3237	16.0586	3191.82	45.18	25.055	3795	15.5751	3800.47	-5.46741
25.0696	3233	16.0733	3190.26	42.7418	25.0696	3793	15.5898	3798.55	-5.54777
25.0843	3230	16.0879	3188.7	41.3017	25.0843	3790	15.6044	3796.63	-6.62948
25.0989	3226	16.1026	3187.14	38.8596	25.0989	3789	15.6191	3794.71	-5.71253
25.1136	3224	16.1172	3185.58	38.4155	25.1136	3788	15.6337	3792.8	-4.7969
25.1282	3222	16.1319	3184.03	37.9706	25.1282	3786	15.6484	3790.88	-4.88131
25.1429	3220	16.1465	3182.48	37.5226	25.1429	3783	15.663	3788.97	-5.96836
25.1575	3217	16.1612	3180.93	36.0726	25.1575	3780	15.6777	3787.06	-7.05674
25.1722	3216	16.1758	3179.38	36.6207	25.1722	3777	15.6923	3785.15	-8.14644
25.1868	3216	16.1905	3177.83	38.1668	25.1868	3776	15.707	3783.24	-7.23748
25.2015	3217	16.2051	3176.29	40.712	25.2015	3775	15.7216	3781.33	-6.32854
25.2161	3217	16.2198	3174.75	42.2542	25.2161	3775	15.7363	3779.42	-4.42223
25.2308	3216	16.2344	3173.21	42.7945	25.2308	3775	15.7509	3777.52	-2.51724
25.2454	3215	16.2491	3171.67	43.3328	25.2454	3775	15.7656	3775.61	-0.613579
25.2601	3213	16.2637	3170.13	42.8692	25.2601	3774	15.7802	3773.71	0.288763
25.2747	3210	16.2784	3168.6	41.4047	25.2747	3774	15.7949	3771.81	2.19108
25.2894	3207	16.293	3167.06	39.9372	25.2894	3774	15.8095	3769.91	4.09078
25.304	3205	16.3077	3165.53	39.4677	25.304	3773	15.8242	3768.01	4.98917
25.3187	3203	16.3223	3164	38.9963	25.3187	3772	15.8388	3766.11	5.88624
25.3333	3200	16.337	3162.48	37.523	25.3333	3771	15.8535	3764.22	6.78199
25.348	3196	16.3516	3160.95	35.0488	25.348	3770	15.8681	3762.32	7.67773
25.3626	3193	16.3663	3159.43	33.5716	25.3626	3769	15.8828	3760.43	8.57085
25.3773	3190	16.3809	3157.91	32.0925	25.3773	3767	15.8974	3758.54	8.46267
25.3919	3187	16.3956	3156.39	30.6115	25.3919	3765	15.9121	3756.65	8.35318
25.4066	3186	16.4103	3154.87	31.1285	25.4066	3763	15.9267	3754.76	8.24238
25.4213	3183	16.4249	3153.36	29.6447	25.4213	3761	15.9414	3752.87	8.13156
25.4359	3179	16.4396	3151.84	27.1579	25.4359	3758	15.956	3750.98	7.01815
25.4506	3176	16.4542	3150.33	25.6692	25.4506	3756	15.9707	3749.1	6.90344
25.4652	3173	16.4689	3148.82	24.1786	25.4652	3754	15.9853	3747.21	6.78742
25.4798	3171	16.4835	3147.31	23.6861	25.4798	3753	16	3745.33	7.6701
25.4945	3171	16.4982	3145.81	25.1927	25.4945	3753	16.0147	3743.45	9.55277
